Fecha,Codigo,Ventas,Prevision
2016-11-14,27971,0.6847396581133922,NA
2016-11-14,38339,-0.3836630871786488,NA
2016-11-14,47840,-0.39123376708720264,NA
2016-11-14,50973,-1.4521320963848303,NA
2016-11-14,54127,1.2231320243514006,NA
2016-11-14,75756,0.8357363959616007,NA
2016-11-14,81798,0.3358571950395006,NA
2016-11-14,116610,0.7198240436827612,NA
2016-11-14,119221,0.49440728922605887,NA
2016-11-14,182644,0.9752764889970675,NA
2016-11-14,195167,0.20294193099000457,NA
2016-11-14,14635,-0.006624502859950746,NA
2016-11-15,101,0.8729150566303238,NA
2016-11-15,178,0.4673621236898581,NA
2016-11-15,603,-0.20688572235866323,NA
2016-11-15,917,-0.36476089948029067,NA
2016-11-15,1676,0.5961444798832651,NA
2016-11-15,5831,1.0353484256469205,NA
2016-11-15,12517,-1.0177790387121455,NA
2016-11-15,27864,-0.12439312829501242,NA
2016-11-15,27971,-0.39225454076717237,NA
2016-11-15,38339,-0.4008118911892951,NA
2016-11-15,47840,-1.321370871954456,NA
2016-11-15,50973,1.3164508793173009,NA
2016-11-15,54127,2.2273273435894465,NA
2016-11-15,75756,-2.3132506016914047,NA
2016-11-15,81798,-1.1944680987018943,NA
2016-11-15,116610,2.0847394693042864,NA
2016-11-15,119221,1.3704145246419366,NA
2016-11-15,182644,0.3381952539258165,NA
2016-11-15,195167,-1.4744681011101046,NA
2016-11-15,14635,1.090048416758254,NA
2016-11-16,101,-0.9122930746809916,NA
2016-11-16,178,-0.2955027983776954,NA
2016-11-16,603,1.232874317780538,NA
2016-11-16,917,0.5191229894430717,NA
2016-11-16,1676,0.3806719930209184,NA
2016-11-16,5831,1.2121740308201512,NA
2016-11-16,12517,-0.7857378101989742,NA
2016-11-16,27864,-0.885509537458452,NA
2016-11-16,27971,-0.6853601970115295,NA
2016-11-16,38339,1.427777612784676,NA
2016-11-16,47840,1.0087969413730193,NA
2016-11-16,50973,3.922356823139948e-4,NA
2016-11-16,54127,-0.36631282635037243,NA
2016-11-16,75756,0.3143867390038152,NA
2016-11-16,81798,-0.9348553590844919,NA
2016-11-16,116610,-1.1337670346895905,NA
2016-11-16,119221,1.7483171998434857,NA
2016-11-16,182644,-1.300292616374798,NA
2016-11-16,195167,-1.0681576346522885,NA
2016-11-16,14635,-0.16344131827951566,NA
2016-11-17,101,-1.4556787416836277,NA
2016-11-17,178,2.1630016651833928,NA
2016-11-17,603,-2.6864580437509047,NA
2016-11-17,917,-0.7401732504721222,NA
2016-11-17,1676,0.4442476029578411,NA
2016-11-17,5831,0.6328311858047208,NA
2016-11-17,12517,0.2096100447826426,NA
2016-11-17,27864,0.2561020735428304,NA
2016-11-17,27971,0.2760749420762676,NA
2016-11-17,38339,0.2849648459308693,NA
2016-11-17,47840,0.10024904719168973,NA
2016-11-17,50973,-0.39031629550221203,NA
2016-11-17,54127,-0.3440783105766125,NA
2016-11-17,75756,-1.1727579772897947,NA
2016-11-17,81798,-0.2398287342079859,NA
2016-11-17,116610,-0.01568785919334169,NA
2016-11-17,119221,0.8729309154911028,NA
2016-11-17,182644,1.2026142046764854,NA
2016-11-17,195167,-0.8276458252337291,NA
2016-11-17,14635,1.4157135493949797,NA
2016-11-18,101,-1.0374729442155592,NA
2016-11-18,178,-0.5492091109632998,NA
2016-11-18,603,-0.35319339527976507,NA
2016-11-18,917,0.9277451404139684,NA
2016-11-18,1676,-1.0059864048661578,NA
2016-11-18,5831,-0.45660050494557936,NA
2016-11-18,12517,0.0962431756389628,NA
2016-11-18,27864,-0.18814978033084032,NA
2016-11-18,27971,2.042874059131279,NA
2016-11-18,38339,1.8205977469346957,NA
2016-11-18,47840,-0.38913096950205633,NA
2016-11-18,50973,-0.3637618737326095,NA
2016-11-18,54127,-0.22641260471693864,NA
2016-11-18,75756,0.6877055984368416,NA
2016-11-18,81798,-0.40088528934751977,NA
2016-11-18,116610,2.419469786434999,NA
2016-11-18,119221,-0.10978340460828995,NA
2016-11-18,182644,0.6406528661611578,NA
2016-11-18,195167,0.2509530152001244,NA
2016-11-18,14635,-0.16855747007315766,NA
2016-11-19,101,0.6313308101846442,NA
2016-11-19,178,0.7754487747738344,NA
2016-11-19,603,2.061364280480237,NA
2016-11-19,917,1.0696866080029848,NA
2016-11-19,1676,-0.8425999808427751,NA
2016-11-19,5831,-0.7052766909895222,NA
2016-11-19,12517,0.018036144860305255,NA
2016-11-19,27864,-0.25765212575246205,NA
2016-11-19,27971,-0.40387848767806167,NA
2016-11-19,38339,-0.99567901052767,NA
2016-11-19,47840,-1.2724874023301527,NA
2016-11-19,50973,1.1473177940222314,NA
2016-11-19,54127,1.0903216685062074,NA
2016-11-19,75756,-0.9470492988232707,NA
2016-11-19,81798,-1.8191583150841502,NA
2016-11-19,116610,-1.1524498740971374,NA
2016-11-19,119221,0.7976566146792605,NA
2016-11-19,182644,0.4144659325957746,NA
2016-11-19,195167,0.6530171257639739,NA
2016-11-19,14635,0.3383074011133107,NA
2016-11-20,101,-1.3281774340703245,NA
2016-11-20,178,0.6927167226772022,NA
2016-11-20,603,-1.0352214521779928,NA
2016-11-20,917,0.9071125739605527,NA
2016-11-20,1676,-0.41251055873442904,NA
2016-11-20,5831,-1.0307866306941689,NA
2016-11-20,12517,1.0651562208890157,NA
2016-11-20,27864,0.061048213580324494,NA
2016-11-20,27971,1.4218275812931973,NA
2016-11-20,38339,1.4752908632150605,NA
2016-11-20,47840,-0.7208840117745657,NA
2016-11-20,50973,-1.0632384289769419,NA
2016-11-20,54127,-0.5607869821300717,NA
2016-11-20,75756,-1.405409934878779,NA
2016-11-20,81798,-0.8733288027378829,NA
2016-11-20,116610,-0.49694634162216555,NA
2016-11-20,119221,0.5831785243915479,NA
2016-11-20,182644,-1.5995505526455078,NA
2016-11-20,195167,-0.7314381158376919,NA
2016-11-20,14635,1.1725190232140394,NA
2016-11-21,101,-0.5307916644369614,NA
2016-11-21,178,0.31366854635668084,NA
2016-11-21,603,-0.9471465019189349,NA
2016-11-21,917,0.35248339894890673,NA
2016-11-21,1676,0.2795972185163624,NA
2016-11-21,5831,-0.16871514578458108,NA
2016-11-21,12517,-0.04988304334541088,NA
2016-11-21,27864,1.088724111745846,NA
2016-11-21,27971,-1.0105742598690175,NA
2016-11-21,38339,-0.4886907139910904,NA
2016-11-21,47840,0.2205757218495109,NA
2016-11-21,50973,-0.9325881821610444,NA
2016-11-21,54127,1.4966414870083853,NA
2016-11-21,75756,0.16458100418967422,NA
2016-11-21,81798,1.1086065876535434,NA
2016-11-21,116610,-1.1262398796696462,NA
2016-11-21,119221,0.31187397832014724,NA
2016-11-21,182644,-1.5500318469839982,NA
2016-11-21,195167,0.46888338114253786,NA
2016-11-21,14635,-0.5686008593437964,NA
2016-11-22,101,-1.0130906674212405,NA
2016-11-22,178,-0.3743720185568017,NA
2016-11-22,603,0.9907421818572916,NA
2016-11-22,917,1.170892132025663,NA
2016-11-22,1676,-1.0213091228483877,NA
2016-11-22,5831,-1.1013442070425694,NA
2016-11-22,12517,-0.8365012077345072,NA
2016-11-22,27864,0.2822666596947264,NA
2016-11-22,27971,0.6721824892549305,NA
2016-11-22,38339,0.5078010427713467,NA
2016-11-22,47840,-0.9960750334203867,NA
2016-11-22,50973,-0.570034090894747,NA
2016-11-22,54127,-0.0282859199283441,NA
2016-11-22,75756,0.6647915828122802,NA
2016-11-22,81798,-1.6112992266294262,NA
2016-11-22,116610,0.4327402814790131,NA
2016-11-22,119221,0.585833817379093,NA
2016-11-22,182644,-0.005316141282137415,NA
2016-11-22,195167,0.8327173018052527,NA
2016-11-22,14635,0.5039658338630959,NA
2016-11-23,101,-0.9047590132403492,NA
2016-11-23,178,0.3250249061830857,NA
2016-11-23,603,0.7920253981409974,NA
2016-11-23,917,0.5805744902280774,NA
2016-11-23,1676,-2.530981920716036,NA
2016-11-23,5831,-0.2846052575740544,NA
2016-11-23,12517,0.1135470497435853,NA
2016-11-23,27864,-1.1424177918329872,NA
2016-11-23,27971,-1.6619014492994528,NA
2016-11-23,38339,1.6464715852836243,NA
2016-11-23,47840,-0.8520250329366627,NA
2016-11-23,50973,-0.05142366380843009,NA
2016-11-23,54127,-1.3120165824851575,NA
2016-11-23,75756,-0.05499447983155831,NA
2016-11-23,81798,0.6623053985966916,NA
2016-11-23,116610,0.19975198714864723,NA
2016-11-23,119221,-0.11548338056505855,NA
2016-11-23,182644,0.3990665796552658,NA
2016-11-23,195167,-1.6812847240648143,NA
2016-11-23,14635,-0.25727594571076956,NA
2016-11-24,101,-1.5486424699695558,NA
2016-11-24,178,0.5318527326619736,NA
2016-11-24,603,-1.1531514599790642,NA
2016-11-24,917,0.04071541964893709,NA
2016-11-24,1676,-0.904009453376947,NA
2016-11-24,5831,0.5107748956808972,NA
2016-11-24,12517,-1.8527297887685648,NA
2016-11-24,27864,1.9236528002885664,NA
2016-11-24,27971,0.04080463517018333,NA
2016-11-24,38339,0.9382319990934368,NA
2016-11-24,47840,-0.2151470584367545,NA
2016-11-24,50973,1.965122708816867,NA
2016-11-24,54127,-0.8004683706665371,NA
2016-11-24,75756,0.43967178033254617,NA
2016-11-24,81798,-0.7675598834594188,NA
2016-11-24,116610,0.9081802809882952,NA
2016-11-24,119221,0.6854702817578083,NA
2016-11-24,182644,0.7939310838585708,NA
2016-11-24,195167,0.7390498764921318,NA
2016-11-24,14635,1.1629739100026837,NA
2016-11-25,101,0.26572167884893444,NA
2016-11-25,178,0.11177572399817921,NA
2016-11-25,603,0.5078595620655685,NA
2016-11-25,917,-0.12699262926249485,NA
2016-11-25,1676,-0.1107247021587689,NA
2016-11-25,5831,-0.5205481280473353,NA
2016-11-25,12517,0.28721811811774256,NA
2016-11-25,27864,1.0251108432719391,NA
2016-11-25,27971,0.32724682089881074,NA
2016-11-25,38339,-0.3090823410428715,NA
2016-11-25,47840,0.45204614861206893,NA
2016-11-25,50973,-2.125139998062215,NA
2016-11-25,54127,0.7631143028722458,NA
2016-11-25,75756,-0.7098665058211614,NA
2016-11-25,81798,-1.8890207269605137,NA
2016-11-25,116610,0.5504997862766903,NA
2016-11-25,119221,1.1288519937477062,NA
2016-11-25,182644,0.10857154796986637,NA
2016-11-25,195167,-0.252176268324915,NA
2016-11-25,14635,0.18527584066564567,NA
2016-11-26,101,-1.1168414695566513,NA
2016-11-26,178,-0.45887919220103623,NA
2016-11-26,603,0.28381379469217694,NA
2016-11-26,917,-0.6028904320215543,NA
2016-11-26,1676,-1.3801463906011637,NA
2016-11-26,5831,-0.004455279381230393,NA
2016-11-26,12517,-0.24664877417145697,NA
2016-11-26,27864,0.8967467867549492,NA
2016-11-26,27971,0.19320224956265036,NA
2016-11-26,38339,-0.37289478145217175,NA
2016-11-26,47840,-1.1565569970626244,NA
2016-11-26,50973,1.6017271018430754,NA
2016-11-26,54127,0.2480099276636609,NA
2016-11-26,75756,-0.32955925288702026,NA
2016-11-26,81798,-2.8474294700247977,NA
2016-11-26,116610,0.6783978300285644,NA
2016-11-26,119221,-0.09748744454232619,NA
2016-11-26,182644,0.9526252731711682,NA
2016-11-26,195167,1.374138437798574,NA
2016-11-26,14635,1.5737738462107134,NA
2016-11-27,101,1.5808931774906916,NA
2016-11-27,178,1.4749218340761117,NA
2016-11-27,603,0.20928068104586894,NA
2016-11-27,917,-0.15685746129183495,NA
2016-11-27,1676,-0.3932638699194383,NA
2016-11-27,5831,-0.5525837440183515,NA
2016-11-27,12517,-1.3231112964913567,NA
2016-11-27,27864,-0.45782482965742244,NA
2016-11-27,27971,0.39501895746024857,NA
2016-11-27,38339,0.5129698429769534,NA
2016-11-27,47840,-0.5267774671597127,NA
2016-11-27,50973,-0.33974813078182947,NA
2016-11-27,54127,0.3233329224467466,NA
2016-11-27,75756,0.6485230257135137,NA
2016-11-27,81798,0.017571758379351477,NA
2016-11-27,116610,-0.5439728870149422,NA
2016-11-27,119221,-0.6539227673714872,NA
2016-11-27,182644,0.4588238844656818,NA
2016-11-27,195167,-1.3795946985084468,NA
2016-11-27,14635,-0.34234803671394043,NA
2016-11-28,101,1.8638335074464323,NA
2016-11-28,178,-1.0344480549305275,NA
2016-11-28,603,0.5585828924488407,NA
2016-11-28,917,-0.3988989275163694,NA
2016-11-28,1676,-0.42445868196024245,NA
2016-11-28,5831,0.990970792820807,NA
2016-11-28,12517,-0.9955185011694055,NA
2016-11-28,27864,-0.12850344731846278,NA
2016-11-28,27971,-0.21943349872647452,NA
2016-11-28,38339,2.329926576683838,NA
2016-11-28,47840,0.608115997627933,NA
2016-11-28,50973,0.2173460085863376,NA
2016-11-28,54127,-0.21666289058110894,NA
2016-11-28,75756,0.05762235824888378,NA
2016-11-28,81798,2.0184684446948555,NA
2016-11-28,116610,-0.6539741821614122,NA
2016-11-28,119221,0.38140410687457366,NA
2016-11-28,182644,-0.9121743005707662,NA
2016-11-28,195167,-0.1120050496581243,NA
2016-11-28,14635,-1.0285062032405483,NA
2016-11-29,101,-0.4283159028078815,NA
2016-11-29,178,0.8606833587428782,NA
2016-11-29,603,-1.0908276229623586,NA
2016-11-29,917,-0.7703523343021572,NA
2016-11-29,1676,0.5740799720822465,NA
2016-11-29,5831,0.43421860980890153,NA
2016-11-29,12517,-0.09831347693934335,NA
2016-11-29,27864,0.04381930682666513,NA
2016-11-29,27971,-0.7917564912383427,NA
2016-11-29,38339,-0.025380344786642833,NA
2016-11-29,47840,0.6546001523113806,NA
2016-11-29,50973,-0.36286869281953577,NA
2016-11-29,54127,-1.509118585847277,NA
2016-11-29,75756,0.9386274839060932,NA
2016-11-29,81798,0.49709294061965786,NA
2016-11-29,116610,1.5060337747766206,NA
2016-11-29,119221,0.4818829319929256,NA
2016-11-29,182644,-0.4487444218818203,NA
2016-11-29,195167,-0.765344878263537,NA
2016-11-29,14635,-0.19353412898433478,NA
2016-11-30,101,-0.14492654599473706,NA
2016-11-30,178,0.5381198575189835,NA
2016-11-30,603,0.33063531843716737,NA
2016-11-30,917,-0.9127730757439649,NA
2016-11-30,1676,0.422394996356559,NA
2016-11-30,5831,-0.8574125717164953,NA
2016-11-30,12517,0.16771845295281018,NA
2016-11-30,27864,0.3423803408697167,NA
2016-11-30,27971,-0.45242369049722164,NA
2016-11-30,38339,2.060603975326953,NA
2016-11-30,47840,-0.021331033164318506,NA
2016-11-30,50973,-0.8626087145960746,NA
2016-11-30,54127,-1.458957668332923,NA
2016-11-30,75756,-1.9430938786271126,NA
2016-11-30,81798,0.24528796886323115,NA
2016-11-30,116610,-0.3759120259210604,NA
2016-11-30,119221,-0.039558452402040346,NA
2016-11-30,182644,-0.4454157991593115,NA
2016-11-30,195167,1.2002989719797739,NA
2016-11-30,14635,0.6196984930903727,NA
2016-12-01,101,-3.362702582993751,NA
2016-12-01,178,-0.9488286488387491,NA
2016-12-01,603,1.4450651905657956,NA
2016-12-01,917,-1.4957878131708664,NA
2016-12-01,1676,1.9385310195886263,NA
2016-12-01,5831,1.4769725067745705,NA
2016-12-01,12517,-0.5036413072596707,NA
2016-12-01,27864,-0.4255324514049341,NA
2016-12-01,27971,-2.2992667775859954,NA
2016-12-01,38339,0.482709619349793,NA
2016-12-01,47840,-2.3615232403264153,NA
2016-12-01,50973,0.5208558443081719,NA
2016-12-01,54127,0.16262223972705792,NA
2016-12-01,75756,-0.26593728963966007,NA
2016-12-01,81798,-0.531636327291325,NA
2016-12-01,116610,0.38491084507579765,NA
2016-12-01,119221,0.6922462498099874,NA
2016-12-01,182644,-0.6231208718425515,NA
2016-12-01,195167,0.7881168948477797,NA
2016-12-01,14635,0.4612106288582382,NA
2016-12-02,101,-0.11361504709149052,NA
2016-12-02,178,-1.42418913220063,NA
2016-12-02,603,1.0417838235271,NA
2016-12-02,917,0.09212177880223735,NA
2016-12-02,1676,-0.7695509772628152,NA
2016-12-02,5831,1.14972271866438,NA
2016-12-02,12517,-1.1367829358408532,NA
2016-12-02,27864,-1.469002438008082,NA
